satellite,timestamp,x_pred,y_pred,z_pred,vx_pred,vy_pred,vz_pred,x_truth,y_truth,z_truth,vx_truth,vy_truth,vz_truth,dx,dy,dz,dvx,dvy,dvz,dr,ds,dw,dvr,dvs,dvw
STELLA,2025-01-01 14:52:16.728384,-3840.8524311218243,-6014.078013728734,837.1934593190495,-1.4501866540767878,-0.10059567517146206,-7.3048297307339,-3840.8693304134763,-6014.07369456339,837.1876312748628,-1.4498502007572824,-0.10072968281656358,-7.304897804183838,-0.016899291651952808,0.004319165343986242,-0.005828044186614534,0.00033645331950538093,-0.0001340076451015193,-6.807344993831066e-05,0.004739507846112701,0.008942773543077268,-0.015354843319990557,-7.562095408483612e-05,3.1485361634181247e-06,0.00036064447557348654
STELLA,2025-01-01 14:57:16.728384,-4084.4962053019094,-5754.992105656661,-1359.2822317942973,-0.16119423269356048,1.8135620061502777,-7.219746963444095,-4084.4114165971428,-5755.029527047657,-1359.308341690038,-0.16085616316740925,1.813425286673919,-7.21981161325607,0.08478870476665179,-0.037421390996314585,-0.026109895740773936,0.0003380695261512301,-0.00013671947635884862,-6.464981197495945e-05,-0.013283806938943248,0.014375668539587024,0.09427667921044096,-7.042688290823152e-05,2.2113788110519787e-05,0.00036292403124563947
STELLA,2025-01-01 15:02:16.728384,-3936.18854610312,-4943.641062961288,-3425.0324608903147,1.1415844401426511,3.5513330361718545,-6.440723587887987,-3936.005872186629,-4943.716753897492,-3425.076380402828,1.1418932976562246,3.5512176080255813,-6.44077822798954,0.18267391649123965,-0.07569093620350031,-0.0439195125131846,0.00030885751357345725,-0.00011542814627318876,-5.464010155264987e-05,-0.02704934140626959,0.029913226688064135,0.19849769058505967,-6.37112851344909e-05,3.9590371022632565e-05,0.00032569254828646103
STELLA,2025-01-01 15:07:16.728384,-3410.740915099635,-3658.6068079596707,-5161.847570459096,2.3328233674637886,4.946132858151486,-5.044952896486393,-3410.47268948167,-3658.71186716518,-5161.901999107891,2.333078230465617,4.9460539908154715,-5.0449840208011665,0.26822561796507216,-0.10505920550940573,-0.054428648795692425,0.0002548630018281983,-7.886733601480955e-05,-3.1124314773478545e-05,-0.03471554214518218,0.051156834139949106,0.286570595245013,-5.844252382496397e-05,4.857214326058416e-05,0.0002576221024468077
STELLA,2025-01-01 15:12:16.728384,-2559.0626042305876,-2023.616902877536,-6403.758778786809,3.299137047597469,5.865916766498458,-3.1681418891657813,-2558.7294880572554,-2023.741030433909,-6403.813714489202,3.299313901838559,5.865878728315693,-3.1681383328359516,0.33311617333220056,-0.12412755637296868,-0.054935702392867825,0.0001768542410900409,-3.8038182765376405e-05,3.55632982973475e-06,-0.03471350874942981,0.07324076963208717,0.35046073754133106,-5.543121755116324e-05,4.690195553069972e-05,0.0001657243497790117
STELLA,2025-01-01 15:17:16.728384,-1462.953412644396,-195.325920683935,-7032.517084147365,3.9494853239193617,6.224722622915664,-0.9900051843796973,-1462.5835506139179,-195.46110286102208,-7032.564435172316,3.9495666735979285,6.224711751026632,-0.9899807367610265,0.36986203047808885,-0.13518217708707425,-0.047351024951240106,8.134967856676667e-05,-1.0871889031704995e-05,2.4447618670819793e-05,-0.025284766437030266,0.08954675310723512,0.3855597512052905,-4.0192940694209036e-05,3.081895325635301e-05,6.905341317590539e-05
STELLA,2025-01-01 15:22:16.728384,-227.18956105635385,1651.6097643187068,-6988.250270828427,4.2227694272039,5.9892152529509985,1.282985362097861,-226.81240904233061,1651.471518984998,-6988.2909524602555,4.222759954020205,5.989239181173389,1.2830046453400428,0.3771520140232383,-0.13824533370870995,-0.04068163182819262,-9.473183695263288e-06,2.392822239016823e-05,1.928324218170019e-05,-0.00413661153939484,0.09576136388089387,0.39220282861660405,-1.2956448354952331e-05,1.7203503933746492e-05,-2.388125548505928e-05
STELLA,2025-01-01 15:27:16.728384,1030.254802307386,3340.7500321244265,-6274.776538298213,4.09271132858612,5.180886802808345,3.4357702934175904,1030.6138270900856,3340.621262581917,-6274.814452878741,4.09261846340064,5.180947216385448,3.4357855221951468,0.35902478269963467,-0.12876954250941708,-0.03791458052728558,-9.286518547924061e-05,6.041357710273587e-05,1.5228777556330897e-05,0.02472598670524053,0.0903006040153452,0.37168848728885945,1.4749749656518757e-06,-1.9810771467396583e-06,-0.00011180142405395179
STELLA,2025-01-01 15:32:16.728384,2189.0827313502273,4710.182830576582,-4959.417250888557,3.5703090322544995,3.8745301161170573,5.263157341591068,2189.399289938764,4710.075181867047,-4959.456463059646,3.570135853660304,3.874623485559823,5.263148274765626,0.31655858853673635,-0.10764870953516947,-0.039212171089275216,-0.0001731785941956332,9.336944276583381e-05,-9.066825441550463e-06,0.05296917848482249,0.0680818475448518,0.3254140549638494,1.4711588008298458e-05,-4.084564642453045e-05,-0.00019210957290047257
STELLA,2025-01-01 15:37:16.728384,3137.9128649275895,5627.808822698668,-3167.2479475267883,2.7037363668600847,2.192835364659004,6.588379493175125,3138.1669091107983,5627.736129788067,-3167.300579985042,2.703512785113162,2.192990193325386,6.588313894588737,0.2540441832088618,-0.07269291060129035,-0.05263245825381091,-0.0002235817469227186,0.00015482866638194537,-6.55985863886599e-05,0.07726722147602083,0.02431111329490873,0.25696620048465857,5.258233696798161e-05,-9.352061878199537e-05,-0.00025836578668321226
STELLA,2025-01-01 15:42:16.728384,3785.025398784758,6004.332382352715,-1069.8657781687025,1.575037620542389,0.29638886229440686,7.2808410425082,3785.2084199258434,6004.321812380144,-1069.9491143870957,1.574811345946273,0.2966645142123525,7.280723641050145,0.18302114108519163,-0.010569972570920072,-0.08333621839324223,-0.0002262745961161272,0.0002756519179456518,-0.00011740145805561042,0.10008875941119048,-0.04305097047043644,0.16935832392133615,0.0001287629208021372,-0.00015138603738666957,-0.0003185430159006481
STELLA,2025-01-01 15:47:16.728384,4067.5510469974906,5802.510822416623,1130.777621122796,0.2929930564523602,-1.6312309869153978,7.270810344775782,4067.6716988233625,5802.607901752181,1130.6567046512641,0.2928284639956473,-1.630789215407276,7.270716704218557,0.12065182587184609,0.09707933555728232,-0.12091647153192753,-0.00016459245671285316,0.0004417715081217466,-9.364055722471676e-05,0.12783604263749176,-0.13426387123524508,0.06506314355989906,0.00024917050443040847,-0.00019415860227766464,-0.0003622675710517983
STELLA,2025-01-01 15:52:16.728384,3957.953366481816,5041.314575739558,3222.121059585655,-1.0176721606048886,-3.4021610437048366,6.558097642302982,3958.036675018931,5041.562717433186,3221.9872668006733,-1.017746144254943,-3.401621373879607,6.558134845485711,0.0833085371150446,0.24814169362798566,-0.13379278498177882,-7.398365005428786e-05,0.0005396698252297938,3.720318272826262e-05,0.1602508182544699,-0.24207455519734739,-0.046202886931160814,0.00035514257124392767,-0.0002030596143573011,-0.0003615822515712572
STELLA,2025-01-01 15:57:16.728384,3466.8798464477372,3794.2215492803775,5002.143062911154,-2.22939651361321,-4.8441190681764965,5.212502051734191,3466.9542755173634,3794.6363820138045,5002.043171678109,-2.229373811359892,-4.843571592734406,5.212709176781573,0.0744290696261487,0.41483273342691973,-0.09989123304512759,2.2702253318129806e-05,0.0005474754420902173,0.0002071250473818509,0.18577018214125074,-0.36143638513101817,-0.14985766746406,0.0004450700353584384,-0.00021735946068843865,-0.0003127508045166356
STELLA,2025-01-01 16:02:16.728384,2641.99490580621,2181.7880990582075,6299.356148181355,-3.2250810080731753,-5.818165494349614,3.3658193816308994,2642.08889657254,2182.3569859015124,6299.348954344012,-3.224979108824755,-5.817717756867296,3.366231586003778,0.09399076632962533,0.568886843304881,-0.007193837343038467,0.00010189924842052278,0.000447737482318189,0.00041220437287847744,0.20139609595995542,-0.4878268895339939,-0.23234197708553986,0.0005358730644715643,-0.00020728045926621407,-0.00022503249743465692
STELLA,2025-01-01 16:07:16.728384,1563.0551600928898,359.5377914191437,6989.354189751206,-3.909557768790819,-6.2318565178753715,1.1973064374487876,1563.1853096532027,360.21358049837085,6989.497121077931,-3.909426656168307,-6.231612507302316,1.1978834360188557,0.13014956031292968,0.6757890792271724,0.14293132672537467,0.00013111262251186417,0.0002440105730556752,0.0005769985700680991,0.20156142118971526,-0.6103991597066118,-0.2843325713478474,0.0006031940551447404,-0.00018029366857468839,-0.00011536964208773903
STELLA,2025-01-01 16:12:16.728384,333.97601883129295,-1497.2688421525975,7006.37499709993,-4.218079406460447,-6.046871084135546,-1.0845318049823618,334.1452073503338,-1496.557098633482,7006.703670756506,-4.217952965924269,-6.046876962389433,-1.0838839247726355,0.1691885190408584,0.7117435191155437,0.3286736565760293,0.00012644053617805184,-5.878253887203755e-06,0.0006478802097262815,0.1803654171061765,-0.7212911979402531,-0.3007279311791714,0.0006400021400532498,-0.0001616441418793072,6.241901640443144e-06
STELLA,2025-01-01 16:17:16.728384,-927.1700656341218,-3210.3643607673825,6349.159144250923,-4.121652363911949,-5.281517965704552,-3.261456774742328,-926.9655384525504,-3209.6919020577893,6349.688313537089,-4.121559536290761,-5.281780870255261,-3.2607731163225253,0.20452718157139316,0.6724587095932293,0.5291692861655974,9.282762118800747e-05,-0.0002629045507092087,0.0006836584198026685,0.14095299917315934,-0.821595584419498,-0.28136304877650814,0.0007106262285816803,-0.00016516674049026284,0.00011337952237382458
STELLA,2025-01-01 16:22:16.728384,-2099.31330098095,-4615.282350426412,5080.924779014001,-3.6294608877992687,-4.008835441891279,-5.12510071361794,-2099.0954144944844,-4614.731866376493,5081.653795514419,-3.6294749027765647,-4.009375470196574,-5.1244874514859475,0.21788648646543152,0.5504840499197599,0.7290165004178562,-1.4014977296028519e-05,-0.0005400283052949817,0.0006132621319920872,0.0983597479029063,-0.9039640209320707,-0.23483329605192127,0.0007854193936629438,-0.00012564828224210557,0.00018774002735591635
STELLA,2025-01-01 16:27:16.728384,-3069.845049387975,-5576.965722257298,3323.518318299003,-2.788391794334075,-2.3504569888018523,-6.496091146019353,-3069.647367293075,-5576.612683021478,3324.405253671886,-2.788508519698553,-2.3512126243977036,-6.495678171590953,0.19768209489984656,0.3530392358197787,0.8869353728828173,-0.00011672536447804305,-0.000755635595851345,0.00041297442840004805,0.05180127764580539,-0.9588499495165056,-0.16820425169847683,0.0008278363991387604,-7.922411227567403e-05,0.0002521275059123814
STELLA,2025-01-01 16:32:16.728384,-3745.4515905080143,-6002.860307217272,1246.0137341307038,-1.6792559622381305,-0.4659218271526697,-7.241670885795656,-3745.3008227767327,-6002.758871995502,1246.9837251732145,-1.6794435811116273,-0.4668121569993673,-7.241546363360385,0.15076773128157583,0.10143522176986153,0.9699910425106282,-0.00018761887349683093,-0.0008903298466975684,0.0001245224352715013,0.004875502746951477,-0.9834104749211092,-0.08235716635820327,0.0008633175511863754,-2.409408701610857e-05,0.0003122438074375552
STELLA,2025-01-01 16:37:16.728384,-4061.266448952431,-5852.109103002288,-951.5023861384091,-0.4093416571099624,1.4625339412659741,-7.289744837431726,-4061.1792740673313,-5852.279759071432,-950.5442416672518,-0.4095667079309351,1.4616438086477501,-7.289947481731019,0.08717488509955729,-0.17065606914366072,0.9581444711573113,-0.00022505082097268314,-0.0008901326182240155,-0.00020264429929284233,-0.037155443502928584,-0.9762873539622414,0.01569259852658711,0.0008788592369836361,3.527108846971045e-05,0.00033228158836957753
STELLA,2025-01-01 16:42:16.728384,-3987.2686537101717,-5139.644073005977,-3057.497649770488,0.8983479678577169,3.2484438951250922,-6.636779259657942,-3987.2481225998004,-5140.064671923412,-3056.6447805543844,0.8981347848352925,3.247683943532138,-6.637268209207832,0.02053111037139388,-0.42059891743519984,0.8528692161034996,-0.00021318302242434584,-0.0007599515929541667,-0.0004889495498900942,-0.07342855580291152,-0.9414889252848124,0.11365617614758203,0.0008696648773248599,7.834542351468806e-05,0.00031557896441797376
STELLA,2025-01-01 16:47:16.728384,-3531.114154785687,-3934.5587051017815,-4869.764839823902,2.117809567779659,4.720277469849407,-5.347785558096803,-3531.1514382228165,-3935.1769916336902,-4869.090221168993,2.1176387526556937,4.719729747321253,-5.348485657456877,-0.03728343712964488,-0.6182865319087796,0.6746186549089543,-0.00017081512396543985,-0.0005477225281538267,-0.0007000993600740912,-0.10029492308870663,-0.8877141918169345,0.2017004259405289,0.0008580586100716226,0.00010721716229252127,0.0002675010097001397
